"Crossing ID	","Street	","Trains per day	","Total Incidents (Since 1975)	","Total Fatalities (Since 1975)	","Total Injuries (Since 1975)	","Total Incidents (2015–2025)	","Total Fatalities (2015–2025)	","Total Injuries (2015–2025)	","latitude	","longitude	","Annual average daily traffic count	","Annual average daily traffic year	"
352230X,TRAFFORD WARRIOR RD,18,0,0,0,0,0,0,33.8201299,-86.7432968,1990,2011
352231E,SECOND ST,17,2,0,0,0,0,0,33.8170764,-86.7429188,600,2011
352232L,CROWE DR,19,2,0,0,0,0,0,33.8066202,-86.7442018,20,2011
352236N,BRASHER RD,19,2,1,0,1,1,0,33.767241,-86.7519852,280,2011
352239J,HAPPY TOP RD,18,4,0,1,0,0,0,33.7459838,-86.7527959,310,2011
352240D,MORRIS MAJESTIC RD,18,2,1,0,0,0,0,33.7302205,-86.7462859,3050,2011
352244F,JACKSON RD,18,9,1,4,0,0,0,33.7013181,-86.7329988,830,2011
352245M,MCCORMACK DR,19,1,1,0,0,0,0,33.6490845,-86.768067,1700,2011
352246U,ELM ST,18,4,1,1,0,0,0,33.6397368,-86.7757033,920,2011
352513V,34TH ST N,3,6,0,0,0,0,0,33.5527491,-86.798362,2290,2011
352515J,29TH ST N,0,2,0,0,0,0,0,33.5525362,-86.8102511,60,2011
352516R,28TH PL,0,5,0,0,0,0,0,33.5514359,-86.8135055,4840,2011
352517X,27TH ST,0,5,0,3,1,0,1,33.5507403,-86.8158615,2460,2011
352519L,25TH ST,1,2,0,0,0,0,0,33.5498654,-86.8188363,981,2022
352520F,24TH ST,1,5,0,1,0,0,0,33.5494522,-86.8202347,2396,2022
352526W,18TH ST N,1,4,0,0,0,0,0,33.5465705,-86.8287451,2160,2011
352527D,16TH ST N,1,4,0,0,0,0,0,33.5452553,-86.8314709,2458,2022
352539X,CRAWFORD ST,3,9,0,1,1,0,0,33.4934819,-86.9183182,8845,2022
352543M,VALLEY RD,3,6,0,4,1,0,1,33.4579013,-86.9514723,34660,2011
352544U,WOODWARD RD,3,0,0,0,0,0,0,33.445921,-86.9636699,100,2011
352546H,16TH ST N,10,1,0,0,0,0,0,33.54580147,-86.83169198,2458,2022
352550X,33RD TERRACE NORTH,0,2,0,0,0,0,0,33.5570436,-86.8090981,1805,1997
352556N,35TH AVENUE NORTH,0,2,0,2,0,0,0,33.5601109,-86.8084863,3015,2022
352565M,CAMMACK RD,30,5,1,0,0,0,0,33.4238749,-86.8567081,710,2011
352566U,SHANNON RD,30,12,1,1,4,0,1,33.4089498,-86.86947,5622,2022
352567B,VANDERBILT ROAD,33,10,1,2,4,1,1,33.5492622,-86.7898033,4780,2011
352600Y,17TH AVE S,34,2,1,0,1,0,0,33.4906683,-86.8234155,1780,2011
352602M,MARTIN LUTHER KING JR RD,3,12,0,7,0,0,0,33.4741657,-86.8406035,12970,2011
352603U,12TH ST SW,3,3,0,1,0,0,0,33.471665,-86.8445616,280,2011
352604B,EAST ANN DRIVE SW,1,3,0,6,1,0,0,33.4669455,-86.8654954,3350,2011
352605H,ISHKOODA RD,0,1,0,2,0,0,0,33.4632772,-86.8718098,10270,2011
352606P,WILSON RD / 31ST ST SW,1,13,0,7,3,0,4,33.45738,-86.8827979,5994,2022
352607W,34TH ST SW,1,1,0,1,0,0,0,33.4537691,-86.8881336,30,2011
352608D,37TH ST,1,0,0,0,0,0,0,33.451348,-86.892837,50,2011
352609K,SPAULDING ST,0,5,0,0,1,0,0,33.4498423,-86.8959375,9970,2011
352610E,50TH ST,1,4,1,3,0,0,0,33.4433172,-86.9050968,3160,2011
352611L,WENONAH / 55TH ST,2,4,0,2,0,0,0,33.4371222,-86.9113023,1913,2022
352612T,AVE K,2,5,0,2,3,0,2,33.4301168,-86.9189258,3708,2022
352613A,8TH ST,1,0,0,0,0,0,0,33.4261729,-86.923224,60,2011
352614G,5TH ST,1,5,0,0,2,0,0,33.4234072,-86.9258706,3182,2022
352615N,32ND ST,2,5,0,3,2,0,2,33.4132024,-86.9356061,2440,2011
352616V,31ST ST,1,0,0,0,0,0,0,33.4121414,-86.936482,100,2011
352617C,30TH ST,1,1,0,0,0,0,0,33.4110538,-86.9373818,160,2011
352618J,CAROLINA AVE,1,14,1,5,8,1,5,33.4057153,-86.9460441,1800,2011
352619R,22ND ST,0,10,0,7,4,0,2,33.404851,-86.9489696,5620,2011
352620K,21ST ST STREET NORTH,2,2,0,0,1,0,0,33.4043007,-86.9507492,360,2011
352622Y,4TH AVENUE,1,2,0,1,2,0,1,33.4053762,-86.9542843,4012,2022
352623F,5TH AVENUE,1,3,0,0,2,0,0,33.4047883,-86.9532493,610,2011
352624M,8TH AVE,2,5,0,1,3,0,1,33.4075993,-86.9581981,2595,2022
352629W,15TH ST,7,6,0,3,1,0,1,33.4064198,-86.9715333,10890,2011
352630R,11TH ST,6,4,0,0,1,0,0,33.4020383,-86.9750573,3250,2011
352634T,POWDER PLANT RD,8,1,0,0,0,0,0,33.3880983,-87.0099955,7910,2011
352635A,BLUE CREEK RD,6,2,0,1,0,0,0,33.3857161,-87.07227,70,2011
352638V,LAWSONTOWN RD,6,0,0,0,0,0,0,33.3499915,-87.1240907,140,2011
352641D,JOHNS RD,0,2,0,0,0,0,0,33.3708004,-87.0954884,1190,2011
352714L,CEDAR STREET,2,21,0,0,8,0,0,33.5733365,-86.7837009,7240,2011
352716A,ALABAMA ST,0,6,0,0,1,0,0,33.5748519,-86.7829128,1980,2011
352718N,SPRINGDALE RD,0,5,1,3,0,0,0,33.5955793,-86.7698579,6300,2011
352720P,PINEHILL RD,0,10,0,1,0,0,0,33.6036803,-86.7611669,200,2011
352721W,MURPHREE RD,0,1,0,0,0,0,0,33.6074299,-86.7571477,320,2011
352722D,INDUSTRIAL DR,0,1,0,1,0,0,0,33.6121463,-86.7532149,1830,2011
352723K,3RD AVE,0,0,0,0,0,0,0,33.6177508,-86.7488159,430,2011
352724S,PAWNEE VILLAGE RD,0,4,0,4,0,0,0,33.6246769,-86.7433756,2340,2011
352726F,MEADOW CRAFT RD,0,1,0,0,0,0,0,33.64313347,-86.72885277,2030,2011
352727M,RED HOLLOW RD,0,1,0,0,0,0,0,33.6502594,-86.7232389,2230,2011
639567Y,5TH ST N,2,0,0,0,0,0,0,33.4248981,-86.9313578,2970,2011
639568F,15TH ST,2,0,0,0,0,0,0,33.4326373,-86.9251663,1500,2011
639569M,3RD ST,2,1,0,1,0,0,0,33.4342902,-86.9238403,60,2011
639571N,WINTERGREEN AVE,2,0,0,0,0,0,0,33.4431762,-86.9167252,1880,2011
639572V,CAIRO AVE / LILLIAN ST,2,1,0,0,0,0,0,33.4443829,-86.9156856,2830,2011
639573C,MIDFIELD ST,2,0,0,0,0,0,0,33.4568613,-86.9034729,11290,2011
639583H,15TH ST W,0,0,0,0,0,0,0,33.4988758,-86.8611957,40,2011
639584P,LOMB AVE,0,1,0,0,0,0,0,33.50024,-86.8578947,9405,2022
639585W,12TH ST SW,0,4,0,0,0,0,0,33.5006828,-86.8568134,4570,2011
639586D,PRINCETON PKWY SW,0,1,0,0,0,0,0,33.5035376,-86.8483685,14550,2011
639587K,CENTER ST,0,1,0,0,0,0,0,33.5058791,-86.836421,4742,2022
639588S,4TH ST N,0,0,0,0,0,0,0,33.5065497,-86.8299969,11963,2022
639589Y,5TH ST N,0,1,0,0,0,0,0,33.5065306,-86.8285266,200,2011
639590T,2ND AVE N 6TH ST N,0,2,0,1,0,0,0,33.5061877,-86.8265038,2350,2011
639591A,1ST AVE N,0,0,0,0,0,0,0,33.5053209,-86.8244978,4600,2011
639593N,48TH ST S,,1,1,0,0,0,0,33.53105372,-86.76161949,210,2011
639594V,50TH ST S,4,3,0,1,0,0,0,33.5321616,-86.758573,2697,2022
639596J,53RD ST S,,0,0,0,0,0,0,33.53403432,-86.75299751,180,2011
639597R,6TH ST S 54TH ST S,4,0,0,0,0,0,0,33.5345013,-86.7508818,220,2011
639598X,56TH ST S,4,0,0,0,0,0,0,33.5350122,-86.7481145,3383,2022
639599E,58TH ST S,,0,0,0,0,0,0,33.53570032,-86.74468068,240,2011
639600W,ANTWERP ST,,0,0,0,0,0,0,33.53590711,-86.73802188,30,2011
639601D,DUBLIN AVE,4,2,0,0,0,0,0,33.5359424,-86.7336832,50,2011
639605F,2ND AVE S,2,0,0,0,0,0,0,33.5365342,-86.7081062,980,2011
639606M,19TH ST S,,0,0,0,0,0,0,33.53634536,-86.70719121,560,2011
639607U,20TH ST S,4,1,0,0,0,0,0,33.5364116,-86.7054525,2241,2022
639608B,21ST ST S,,1,0,1,0,0,0,33.53703819,-86.70414911,580,2011
639609H,23RD ST S,,1,0,0,0,0,0,33.53844418,-86.70175441,220,2011
639610C,COMMERCE BLVD,2,1,0,1,0,0,0,33.5445477,-86.6913618,1950,2011
639612R,BROWNLEE RD,,1,2,0,0,0,0,33.54731859,-86.67261783,125,2022
639614E,MAIN ST,,0,0,0,0,0,0,33.56607818,-86.65384159,2740,2011
639615L,FRANKLIN ST,,0,0,0,0,0,0,33.57163196,-86.64671424,10,2011
639617A,JOHNSON ST,2,3,0,1,0,0,0,33.5808409,-86.6388233,1980,2011
639618G,QUEENSTOWN RD,2,1,0,0,0,0,0,33.5870801,-86.6279968,4600,2011
639623D,GRACE AVE / PERRY RD,,0,0,0,0,0,0,33.60762345,-86.56744432,3480,2011
640237P,32ND ST S,,1,0,0,0,0,0,33.52040608,-86.78790208,2252,2022
640241E,1ST AVE S,4,0,0,0,0,0,0,33.520143,-86.7865756,2890,2011
640242L,34TH ST S,4,1,0,0,0,0,0,33.520939,-86.7846888,210,2011
640244A,35TH ST S,4,0,0,0,0,0,0,33.5215927,-86.7833123,100,2011
640246N,39TH ST S,4,2,0,1,0,0,0,33.5242136,-86.7778484,210,2011
640247V,41ST ST S,2,9,0,4,0,0,0,33.5255313,-86.7750734,7570,2011
640249J,42ND ST S,4,0,0,0,0,0,0,33.5261758,-86.7737181,50,2011
640250D,43RD ST S,,0,0,0,0,0,0,33.52785694,-86.77017862,1070,2011
663599R,16TH ST N,2,15,0,2,1,0,1,33.53748929,-86.82816831,9083,2022
663600H,18TH ST N,2,5,0,2,0,0,0,33.53834218,-86.82527884,984,2022
663601P,24TH ST N,2,9,0,0,0,0,0,33.54184445,-86.81686974,2396,2022
663602W,25TH ST N,2,4,0,2,0,0,0,33.54244833,-86.81560133,981,2022
663604K,27TH STREET NORTH,2,1,0,0,0,0,0,33.54378203,-86.81279621,759,2022
663605S,SHUTTLESWORTH DR,4,2,0,0,0,0,0,33.54544698,-86.80931576,2774,2022
663606Y,27TH AVENUE NORTH,0,4,0,1,0,0,0,33.54947031,-86.79606468,4353,2022
663610N,ALLEY NEAR 35TH AVE N,0,0,0,0,0,0,0,33.558805,-86.812558,4998,2022
663613J,25TH ST N,2,0,0,0,0,0,0,33.54820102,-86.81814362,1692,1994
663614R,24TH ST N,2,0,0,0,0,0,0,33.54782339,-86.8195457,2396,2022
663628Y,10TH AVE N,0,0,0,0,0,0,0,33.52935493,-86.80158336,18463,2022
663632N,BROCK IND DR,8,0,0,0,0,0,0,33.5162992,-86.8746849,410,2011
663633V,ROBERTS IND PARK DR,6,0,0,0,0,0,0,33.51636901,-86.87119518,250,2011
663634C,ROBERTS IND PARK DR,6,0,0,0,0,0,0,33.51711042,-86.8711632,170,2011
663636R,29TH ST N,0,0,0,0,0,0,0,33.529903,-86.799779,790,1994
663650L,AVE F,6,2,0,1,1,0,0,33.52571942,-86.88545825,3531,2022
663651T,AVENUE G/ AVENUE H,6,3,0,0,0,0,0,33.52494636,-86.88347623,410,2011
663652A,AVE W,6,4,0,5,0,0,0,33.52322294,-86.87905257,12886,2022
664841A,PALOS RD,6,0,0,0,0,0,0,33.6456812,-87.04523778,20,2011
664844V,SPRING ST,6,2,0,0,0,0,0,33.601105,-86.9555073,1654,2022
664846J,POPLAR LN,6,0,0,0,0,0,0,33.58619997,-86.9447605,980,2011
664848X,5TH ST,6,0,0,0,0,0,0,33.56279864,-86.92956841,400,2011
664852M,BLOUNT ST,6,2,0,1,0,0,0,33.53719144,-86.89929557,210,2011
670859Y,BROCK IND DR,8,0,0,0,0,0,0,33.5172163,-86.87465414,150,2011
725362R,ARGO MARGARET RD,13,1,0,0,1,0,0,33.7011095,-86.5198573,7810,2011
725363X,ARGO PARK DR,13,1,0,0,1,0,0,33.6972974,-86.5223595,13641,2022
725365L,MICKLEWRIGHT RD,13,1,0,0,0,0,0,33.6856377,-86.5293424,6110,2011
725366T,ADVENT CIRCLE,13,2,0,3,0,0,0,33.681583,-86.5305882,90,2011
725367A,MICKLEWRIGHT RD,13,3,0,0,0,0,0,33.6713319,-86.5350286,230,2011
725370H,PEGGY LANE,13,0,0,0,0,0,0,33.6550057,-86.5527567,1,1988
725371P,MEADOWLARK DRIVE,13,5,1,1,0,0,0,33.6503735,-86.560642,10,2011
725372W,CAMP COLEMAN RD,13,1,0,0,0,0,0,33.6382769,-86.580447,517,2022
725373D,PRAYTOR RD,13,1,1,1,0,0,0,33.6312215,-86.5873707,4280,2011
725374K,BELL CROSSING,13,5,0,3,0,0,0,33.6230463,-86.5963653,320,2011
725375S,CITY HALL DR,13,1,1,0,0,0,0,33.6195857,-86.6034764,30,2011
725376Y,CHALKVILLE RD,11,5,2,1,0,0,0,33.6176127,-86.6076954,13305,2022
725377F,MARY TAYLOR RD,21,8,0,8,0,0,0,33.6053504,-86.6260538,150,2022
725380N,PARRISH LANE,11,0,0,0,0,0,0,33.5842738,-86.6611398,40,2011
725383J,24TH ST SW,35,19,1,10,5,0,7,33.4748607,-86.874348,5717,2022
725384R,THIRTY-FIRST STREET,35,30,1,22,11,0,8,33.4687413,-86.8830053,15030,2011
725386E,40TH ST SW/BY WILLIAMS DR,35,5,0,4,0,0,0,33.4538753,-86.9001977,8429,2022
725387L,50th Street SW,35,7,0,2,0,0,0,33.4461949,-86.9090678,1000,2011
725389A,CAIRO AVE/54TH ST SW,35,16,3,7,2,0,1,33.4423818,-86.9134711,2777,2022
725391B,15TH ST,35,12,6,4,2,3,0,33.4326199,-86.9244066,1500,2011
725392H,5th Street N,35,9,4,7,3,1,3,33.4246229,-86.9310569,3182,2022
725393P,32ND STREET NORTH,35,19,4,12,5,2,5,33.4150493,-86.9388498,3110,2011
725396K,20TH ST,35,13,3,1,2,0,0,33.4019322,-86.9494536,2826,2022
725397S,19TH ST,37,3,0,0,0,0,0,33.400789,-86.9503769,2350,2022
725398Y,18th Street N,37,12,0,1,1,0,0,33.399672,-86.9512799,2250,2011
725399F,16th Street North,37,3,0,1,0,0,0,33.3974851,-86.9530473,1501,2022
725400X,15TH ST,37,5,1,3,0,0,0,33.3963873,-86.9539328,1075,2022
725401E,14TH ST,37,20,4,7,2,1,1,33.3953043,-86.9548082,19366,2022
725402L,9TH ST,37,4,1,0,1,0,0,33.3898578,-86.9592097,4140,2011
725403T,7TH ST,37,8,1,4,1,0,1,33.3878349,-86.9608434,360,2011
725404A,4TH ST,37,6,0,2,2,0,0,33.3845093,-86.9635303,40,2011
725405G,1ST ST,27,6,1,0,1,0,0,33.3810935,-86.9662899,2410,2011
725406N,DIVISION STREET,27,10,2,5,2,1,0,33.3770986,-86.9694086,4230,2011
725407V,GRANT DR,27,5,2,1,1,1,0,33.3601659,-86.9831304,4430,2011
725408C,MC CALLA RD,27,7,1,4,0,0,0,33.3427627,-86.9997849,7606,2022
725409J,MCADORY SCHOOL ROAD,59,5,1,3,0,0,0,33.3345877,-87.0081636,8404,2022
726370L,LYNNS CROSSING ROAD,6,1,0,0,0,0,0,33.6442327,-86.9321815,35,2022
726774G,COMMERCE BLVD,0,2,0,0,1,0,0,33.5451342,-86.6942088,680,2011
726868H,SPRUIELL STREET,18,12,1,3,0,0,0,33.5429178,-86.5254522,1661,2022
726869P,9TH STREET NE,18,3,0,4,0,0,0,33.5439789,-86.5398102,3327,2022
726870J,US 78,0,0,0,0,0,0,0,33.5412899,-86.5362823,5912,2022
726871R,8TH STREET,18,4,1,3,0,0,0,33.5445818,-86.5412295,550,2022
726872X,ASHVILLE ROAD,18,9,0,6,0,0,0,33.546956,-86.5463111,11656,2022
726873E,ANDERSON STREET,20,12,0,6,0,0,0,33.548379,-86.54942,2790,2011
726875T,HENRY ELLEN RD,23,10,0,2,0,0,0,33.5474039,-86.5620824,440,2011
726880P,BROWNLEE HILLS ROAD,23,6,0,0,0,0,0,33.5532815,-86.6679263,190,2011
726881W,35TH AVENUE NORTH,6,6,0,1,0,0,0,33.5581329,-86.8151533,4998,2022
726883K,LEWISBURG ROAD,6,5,0,0,0,0,0,33.5628952,-86.8236723,4742,2022
726886F,BRACKET LOOP ROAD,6,2,0,0,0,0,0,33.6048389,-86.8871354,30,2011
726887M,REPUBLIC ROAD,6,4,0,1,1,0,0,33.6081315,-86.8904817,1130,2022
726893R,MAIN STREET,6,5,0,3,0,0,0,33.6399916,-86.9166785,277,2022
726894X,CROSS STREET,6,4,0,1,0,0,0,33.6388742,-86.9225788,30,2011
726897T,OLD JASPER HIGHWAY,6,0,0,0,0,0,0,33.6756152,-86.9657399,240,2011
726898A,BECKY LYNN ROAD,6,5,0,2,0,0,0,33.6775813,-86.9665138,60,2011
726901F,LITTLETON ROAD,6,0,0,0,0,0,0,33.686498,-86.9977807,10,2011
726902M,BIBBY BRICK YARD ROAD,6,3,0,0,1,0,0,33.6952554,-87.0177216,80,2011
726903U,SNOWVILLE-BRENT RD,6,1,0,0,0,0,0,33.6943678,-87.0259115,1340,2022
727795D,LAKE DRIVE,13,2,1,2,0,0,0,33.3330747,-86.9172169,810,2011
727797S,AVIATION ROAD,13,3,1,1,0,0,0,33.3238221,-86.9048756,2470,2011
